condition,seed,agent,time_sec,phase_rad
off,15138832,10,22.279999,3.769975
off,15138832,19,22.279999,3.769975
off,15138832,1,22.299999,4.021302
off,15138832,4,22.320000,4.272630
off,15138832,6,22.359999,4.775285
off,15138832,9,22.400000,5.277940
off,15138832,29,22.400000,5.277940
off,15138832,2,22.480000,0.000064
off,15138832,28,22.480000,0.000064
off,15138832,8,22.500000,0.251392
off,15138832,22,22.500000,0.251392
off,15138832,0,22.519999,0.502719
off,15138832,17,22.519999,0.502719
off,15138832,30,22.519999,0.502719
off,15138832,27,22.539999,0.754047
off,15138832,16,22.580000,1.256701
off,15138832,3,22.600000,1.508029
off,15138832,12,22.600000,1.508029
off,15138832,31,22.600000,1.508029
off,15138832,5,22.639999,2.010684
off,15138832,13,22.639999,2.010684
off,15138832,14,22.639999,2.010684
off,15138832,24,22.660000,2.262011
off,15138832,25,22.680000,2.513339
off,15138832,20,22.699999,2.764666
off,15138832,21,22.699999,2.764666
off,15138832,11,22.719999,3.015994
off,15138832,18,22.740000,3.267321
off,15138832,23,22.740000,3.267321
off,15138832,26,22.779999,3.769976
off,15138832,7,22.799999,4.021304
off,15138832,15,22.799999,4.021304
off,15138832,10,22.820000,4.272631
off,15138832,19,22.840000,4.523959
off,15138832,1,22.859999,4.775286
off,15138832,4,22.879999,5.026614
off,15138832,6,22.920000,5.529269
off,15138832,9,22.939999,5.780596
off,15138832,29,22.959999,6.031924
off,15138832,2,23.039999,0.754048
off,15138832,22,23.039999,0.754048
off,15138832,28,23.039999,0.754048
off,15138832,0,23.059999,1.005376
off,15138832,8,23.059999,1.005376
off,15138832,30,23.059999,1.005376
off,15138832,17,23.080000,1.256703
off,15138832,27,23.100000,1.508030
off,15138832,3,23.139999,2.010685
off,15138832,16,23.139999,2.010685
off,15138832,31,23.139999,2.010685
off,15138832,12,23.160000,2.262013
off,15138832,5,23.199999,2.764668
off,15138832,13,23.199999,2.764668
off,15138832,14,23.199999,2.764668
off,15138832,24,23.219999,3.015995
off,15138832,20,23.240000,3.267323
off,15138832,25,23.240000,3.267323
off,15138832,21,23.260000,3.518650
off,15138832,11,23.279999,3.769978
off,15138832,18,23.279999,3.769978
off,15138832,23,23.320000,4.272633
off,15138832,26,23.320000,4.272633
off,15138832,7,23.359999,4.775288
off,15138832,10,23.379999,5.026615
off,15138832,15,23.379999,5.026615
off,15138832,19,23.379999,5.026615
off,15138832,1,23.420000,5.529270
off,15138832,4,23.420000,5.529270
off,15138832,6,23.459999,6.031925
off,15138832,9,23.500000,0.251395
off,15138832,29,23.519999,0.502722
off,15138832,0,23.600000,1.508032
off,15138832,2,23.600000,1.508032
off,15138832,8,23.600000,1.508032
off,15138832,22,23.600000,1.508032
off,15138832,28,23.600000,1.508032
off,15138832,30,23.619999,1.759359
off,15138832,17,23.639999,2.010687
off,15138832,27,23.660000,2.262014
off,15138832,16,23.680000,2.513342
off,15138832,3,23.699999,2.764669
off,15138832,31,23.699999,2.764669
off,15138832,12,23.719999,3.015997
off,15138832,5,23.740000,3.267324
off,15138832,13,23.740000,3.267324
off,15138832,14,23.740000,3.267324
off,15138832,24,23.760000,3.518652
off,15138832,20,23.799999,4.021307
off,15138832,25,23.799999,4.021307
off,15138832,11,23.820000,4.272634
off,15138832,21,23.820000,4.272634
off,15138832,18,23.840000,4.523962
off,15138832,23,23.879999,5.026617
off,15138832,26,23.879999,5.026617
off,15138832,7,23.900000,5.277944
off,15138832,10,23.939999,5.780599
off,15138832,15,23.939999,5.780599
off,15138832,19,23.939999,5.780599
off,15138832,1,23.980000,0.000069
off,15138832,4,23.980000,0.000069
off,15138832,6,24.019999,0.502724
off,15138832,9,24.039999,0.754051
off,15138832,29,24.080000,1.256706
off,15138832,22,24.139999,2.010688
off,15138832,0,24.160000,2.262016
off,15138832,2,24.160000,2.262016
off,15138832,8,24.160000,2.262016
off,15138832,28,24.180000,2.513343
off,15138832,30,24.180000,2.513343
off,15138832,17,24.199999,2.764671
off,15138832,27,24.199999,2.764671
off,15138832,16,24.219999,3.015998
off,15138832,3,24.240000,3.267326
off,15138832,31,24.260000,3.518653
off,15138832,5,24.279999,3.769981
off,15138832,12,24.279999,3.769981
off,15138832,14,24.279999,3.769981
off,15138832,13,24.299999,4.021308
off,15138832,24,24.299999,4.021308
off,15138832,20,24.340000,4.523963
off,15138832,21,24.359999,4.775290
off,15138832,25,24.359999,4.775290
off,15138832,11,24.379999,5.026618
off,15138832,18,24.379999,5.026618
off,15138832,26,24.420000,5.529273
off,15138832,23,24.439999,5.780601
off,15138832,7,24.459999,6.031928
off,15138832,10,24.480000,0.000070
off,15138832,19,24.500000,0.251398
off,15138832,4,24.519999,0.502725
off,15138832,15,24.519999,0.502725
off,15138832,1,24.539999,0.754052
off,15138832,6,24.580000,1.256707
off,15138832,9,24.600000,1.508035
off,15138832,29,24.639999,2.010689
off,15138832,22,24.680000,2.513345
off,15138832,0,24.699999,2.764672
off,15138832,8,24.699999,2.764672
off,15138832,2,24.719999,3.016000
off,15138832,30,24.719999,3.016000
off,15138832,28,24.740000,3.267327
off,15138832,16,24.760000,3.518655
off,15138832,17,24.760000,3.518655
off,15138832,27,24.760000,3.518655
off,15138832,3,24.799999,4.021309
off,15138832,31,24.820000,4.272637
off,15138832,5,24.840000,4.523964
off,15138832,12,24.840000,4.523964
off,15138832,13,24.840000,4.523964
off,15138832,14,24.840000,4.523964
off,15138832,24,24.859999,4.775292
off,15138832,20,24.900000,5.277947
off,15138832,11,24.920000,5.529274
off,15138832,21,24.920000,5.529274
off,15138832,25,24.920000,5.529274
off,15138832,18,24.939999,5.780602
off,15138832,26,24.959999,6.031929
off,15138832,7,25.000000,0.251399
off,15138832,23,25.019999,0.502726
off,15138832,10,25.039999,0.754054
off,15138832,19,25.059999,1.005381
off,15138832,4,25.080000,1.256709
off,15138832,15,25.080000,1.256709
off,15138832,1,25.100000,1.508036
off,15138832,6,25.139999,2.010691
off,15138832,9,25.139999,2.010691
off,15138832,29,25.219999,3.016001
off,15138832,0,25.240000,3.267329
off,15138832,22,25.240000,3.267329
off,15138832,8,25.260000,3.518656
off,15138832,2,25.279999,3.769984
off,15138832,30,25.279999,3.769984
off,15138832,27,25.299999,4.021311
off,15138832,28,25.299999,4.021311
off,15138832,16,25.320000,4.272638
off,15138832,3,25.340000,4.523966
off,15138832,17,25.340000,4.523966
off,15138832,31,25.359999,4.775293
off,15138832,5,25.379999,5.026621
off,15138832,14,25.379999,5.026621
off,15138832,13,25.400000,5.277948
off,15138832,24,25.400000,5.277948
off,15138832,12,25.420000,5.529276
off,15138832,20,25.439999,5.780603
off,15138832,11,25.480000,0.000073
off,15138832,18,25.480000,0.000073
off,15138832,21,25.480000,0.000073
off,15138832,25,25.480000,0.000073
off,15138832,26,25.500000,0.251400
off,15138832,7,25.559999,1.005383
off,15138832,10,25.580000,1.256710
off,15138832,23,25.580000,1.256710
off,15138832,4,25.619999,1.759365
off,15138832,19,25.619999,1.759365
off,15138832,15,25.639999,2.010692
off,15138832,1,25.660000,2.262020
off,15138832,6,25.699999,2.764675
off,15138832,9,25.699999,2.764675
off,15138832,22,25.779999,3.769985
off,15138832,29,25.779999,3.769985
off,15138832,0,25.799999,4.021312
off,15138832,8,25.799999,4.021312
off,15138832,2,25.840000,4.523967
off,15138832,30,25.840000,4.523967
off,15138832,16,25.859999,4.775295
off,15138832,27,25.859999,4.775295
off,15138832,28,25.859999,4.775295
off,15138832,3,25.900000,5.277950
off,15138832,17,25.900000,5.277950
off,15138832,5,25.920000,5.529277
off,15138832,14,25.920000,5.529277
off,15138832,31,25.920000,5.529277
off,15138832,13,25.939999,5.780605
off,15138832,24,25.939999,5.780605
off,15138832,12,25.980000,0.000074
off,15138832,20,25.980000,0.000074
off,15138832,11,26.019999,0.502729
off,15138832,18,26.039999,0.754057
off,15138832,21,26.039999,0.754057
off,15138832,25,26.059999,1.005384
off,15138832,26,26.059999,1.005384
off,15138832,7,26.099998,1.508039
off,15138832,10,26.139999,2.010694
off,15138832,23,26.139999,2.010694
off,15138832,4,26.180000,2.513349
off,15138832,19,26.180000,2.513349
off,15138832,15,26.219999,3.016004
off,15138832,1,26.240000,3.267331
off,15138832,9,26.240000,3.267331
off,15138832,6,26.260000,3.518659
off,15138832,22,26.320000,4.272641
off,15138832,0,26.340000,4.523969
off,15138832,29,26.340000,4.523969
off,15138832,8,26.359999,4.775296
off,15138832,30,26.379999,5.026624
off,15138832,2,26.400000,5.277951
off,15138832,16,26.400000,5.277951
off,15138832,27,26.400000,5.277951
off,15138832,28,26.439999,5.780606
off,15138832,3,26.459999,6.031934
off,15138832,17,26.459999,6.031934
off,15138832,5,26.480000,0.000076
off,15138832,13,26.480000,0.000076
off,15138832,14,26.480000,0.000076
off,15138832,24,26.480000,0.000076
off,15138832,31,26.480000,0.000076
off,15138832,12,26.539999,0.754058
off,15138832,20,26.539999,0.754058
off,15138832,11,26.580000,1.256713
off,15138832,18,26.580000,1.256713
off,15138832,21,26.580000,1.256713
off,15138832,26,26.599998,1.508040
off,15138832,25,26.619999,1.759368
off,15138832,7,26.660000,2.262023
off,15138832,10,26.699999,2.764678
off,15138832,23,26.699999,2.764678
off,15138832,4,26.719999,3.016005
off,15138832,19,26.740000,3.267333
off,15138832,15,26.779999,3.769988
off,15138832,1,26.799999,4.021315
off,15138832,9,26.799999,4.021315
off,15138832,6,26.820000,4.272643
off,15138832,22,26.859999,4.775298
off,15138832,0,26.879999,5.026625
off,15138832,8,26.900000,5.277953
off,15138832,29,26.900000,5.277953
off,15138832,16,26.939999,5.780608
off,15138832,30,26.939999,5.780608
off,15138832,2,26.959999,6.031935
off,15138832,27,26.959999,6.031935
off,15138832,3,27.000000,0.251405
off,15138832,28,27.000000,0.251405
off,15138832,5,27.019999,0.502732
off,15138832,14,27.019999,0.502732
off,15138832,17,27.019999,0.502732
off,15138832,13,27.039999,0.754060
off,15138832,24,27.039999,0.754060
off,15138832,31,27.039999,0.754060
off,15138832,20,27.080000,1.256714
off,15138832,12,27.099998,1.508042
off,15138832,11,27.119999,1.759369
off,15138832,18,27.139999,2.010697
off,15138832,21,27.139999,2.010697
off,15138832,26,27.139999,2.010697
off,15138832,25,27.180000,2.513352
off,15138832,7,27.199999,2.764679
off,15138832,10,27.240000,3.267334
off,15138832,4,27.279999,3.769989
off,15138832,23,27.279999,3.769989
off,15138832,19,27.299999,4.021317
off,15138832,9,27.340000,4.523972
off,15138832,15,27.340000,4.523972
off,15138832,1,27.359999,4.775299
off,15138832,6,27.359999,4.775299
off,15138832,22,27.420000,5.529282
off,15138832,0,27.439999,5.780609
off,15138832,8,27.439999,5.780609
off,15138832,29,27.459999,6.031937
off,15138832,16,27.500000,0.251406
off,15138832,30,27.500000,0.251406
off,15138832,2,27.519999,0.502734
off,15138832,27,27.519999,0.502734
off,15138832,3,27.559999,1.005388
off,15138832,14,27.559999,1.005388
off,15138832,28,27.559999,1.005388
off,15138832,5,27.580000,1.256716
off,15138832,13,27.580000,1.256716
off,15138832,17,27.580000,1.256716
off,15138832,24,27.580000,1.256716
off,15138832,31,27.580000,1.256716
off,15138832,20,27.639999,2.010698
off,15138832,12,27.660000,2.262026
off,15138832,11,27.680000,2.513353
off,15138832,18,27.680000,2.513353
off,15138832,26,27.680000,2.513353
off,15138832,21,27.699999,2.764681
off,15138832,25,27.740000,3.267336
off,15138832,7,27.760000,3.518663
off,15138832,10,27.799999,4.021318
off,15138832,4,27.820000,4.272645
off,15138832,23,27.840000,4.523973
off,15138832,19,27.859999,4.775301
off,15138832,9,27.900000,5.277956
off,15138832,1,27.920000,5.529283
off,15138832,6,27.920000,5.529283
off,15138832,15,27.920000,5.529283
off,15138832,22,27.959999,6.031938
off,15138832,0,27.980000,0.000080
off,15138832,8,28.000000,0.251408
off,15138832,29,28.019999,0.502735
off,15138832,16,28.039999,0.754062
off,15138832,30,28.039999,0.754062
off,15138832,27,28.059999,1.005390
off,15138832,2,28.080000,1.256717
off,15138832,3,28.099998,1.508045
off,15138832,5,28.119999,1.759372
off,15138832,14,28.119999,1.759372
off,15138832,24,28.119999,1.759372
off,15138832,28,28.119999,1.759372
off,15138832,13,28.139999,2.010700
off,15138832,31,28.139999,2.010700
off,15138832,17,28.160000,2.262027
off,15138832,20,28.180000,2.513355
off,15138832,11,28.219999,3.016010
off,15138832,12,28.219999,3.016010
off,15138832,18,28.219999,3.016010
off,15138832,21,28.240000,3.267337
off,15138832,26,28.240000,3.267337
off,15138832,7,28.299999,4.021319
off,15138832,25,28.299999,4.021319
off,15138832,10,28.340000,4.523974
off,15138832,4,28.379999,5.026629
off,15138832,23,28.400000,5.277957
off,15138832,19,28.420000,5.529284
off,15138832,9,28.439999,5.780612
off,15138832,1,28.480000,0.000082
off,15138832,6,28.480000,0.000082
off,15138832,15,28.480000,0.000082
off,15138832,22,28.500000,0.251409
off,15138832,0,28.539999,0.754064
off,15138832,8,28.539999,0.754064
off,15138832,16,28.580000,1.256719
off,15138832,29,28.580000,1.256719
off,15138832,30,28.599998,1.508046
off,15138832,27,28.619999,1.759373
off,15138832,2,28.639999,2.010701
off,15138832,3,28.660000,2.262028
off,15138832,5,28.660000,2.262028
off,15138832,14,28.660000,2.262028
off,15138832,13,28.680000,2.513356
off,15138832,24,28.680000,2.513356
off,15138832,28,28.699999,2.764683
off,15138832,31,28.699999,2.764683
off,15138832,17,28.719999,3.016011
off,15138832,20,28.719999,3.016011
off,15138832,11,28.779999,3.769994
off,15138832,18,28.779999,3.769994
off,15138832,26,28.779999,3.769994
off,15138832,12,28.799999,4.021321
off,15138832,21,28.799999,4.021321
off,15138832,7,28.859999,4.775303
off,15138832,25,28.859999,4.775303
off,15138832,10,28.900000,5.277958
off,15138832,4,28.920000,5.529286
off,15138832,19,28.980000,0.000083
off,15138832,23,28.980000,0.000083
off,15138832,9,29.000000,0.251410
off,15138832,1,29.039999,0.754065
off,15138832,6,29.039999,0.754065
off,15138832,15,29.039999,0.754065
off,15138832,22,29.039999,0.754065
off,15138832,0,29.080000,1.256720
off,15138832,8,29.099998,1.508047
off,15138832,16,29.119999,1.759375
off,15138832,29,29.139999,2.010702
off,15138832,27,29.160000,2.262030
off,15138832,30,29.160000,2.262030
off,15138832,2,29.199999,2.764685
off,15138832,3,29.199999,2.764685
off,15138832,14,29.199999,2.764685
off,15138832,5,29.219999,3.016012
off,15138832,24,29.219999,3.016012
off,15138832,13,29.240000,3.267340
off,15138832,28,29.260000,3.518667
off,15138832,31,29.260000,3.518667
off,15138832,17,29.279999,3.769995
off,15138832,20,29.279999,3.769995
off,15138832,18,29.320000,4.272650
off,15138832,26,29.320000,4.272650
off,15138832,11,29.340000,4.523977
off,15138832,12,29.359999,4.775305
off,15138832,21,29.359999,4.775305
off,15138832,7,29.400000,5.277960
off,15138832,25,29.420000,5.529287
off,15138832,10,29.439999,5.780615
off,15138832,4,29.480000,0.000084
off,15138832,9,29.539999,0.754067
off,15138832,19,29.539999,0.754067
off,15138832,23,29.539999,0.754067
off,15138832,6,29.599998,1.508049
off,15138832,22,29.599998,1.508049
off,15138832,0,29.619999,1.759376
off,15138832,1,29.619999,1.759376
off,15138832,15,29.619999,1.759376
off,15138832,8,29.639999,2.010704
off,15138832,16,29.660000,2.262031
off,15138832,29,29.699999,2.764686
off,15138832,27,29.719999,3.016014
off,15138832,30,29.719999,3.016014
off,15138832,14,29.740000,3.267341
off,15138832,2,29.760000,3.518669
off,15138832,3,29.760000,3.518669
off,15138832,5,29.760000,3.518669
off,15138832,24,29.760000,3.518669
off,15138832,13,29.779999,3.769996
off,15138832,31,29.799999,4.021324
off,15138832,20,29.820000,4.272651
off,15138832,28,29.820000,4.272651
off,15138832,17,29.840000,4.523979
off,15138832,26,29.859999,4.775306
off,15138832,11,29.879999,5.026634
off,15138832,18,29.879999,5.026634
off,15138832,12,29.920000,5.529289
off,15138832,21,29.920000,5.529289
off,15138832,7,29.959999,6.031944
off,15138832,25,29.980000,0.000086
off,15138832,10,30.000000,0.251413
off,15138832,4,30.019999,0.502741
off,15138832,9,30.099998,1.508050
off,15138832,19,30.099998,1.508050
off,15138832,23,30.099998,1.508050
off,15138832,22,30.139999,2.010705
off,15138832,6,30.160000,2.262033
off,15138832,0,30.179998,2.513360
off,15138832,1,30.179998,2.513360
off,15138832,15,30.179998,2.513360
off,15138832,8,30.199999,2.764688
off,15138832,16,30.219999,3.016015
off,15138832,27,30.260000,3.518670
off,15138832,30,30.260000,3.518670
off,15138832,29,30.279999,3.769998
off,15138832,3,30.299999,4.021325
off,15138832,5,30.299999,4.021325
off,15138832,14,30.299999,4.021325
off,15138832,2,30.320000,4.272653
off,15138832,24,30.320000,4.272653
off,15138832,13,30.340000,4.523980
off,15138832,31,30.359999,4.775308
off,15138832,20,30.379999,5.026635
off,15138832,17,30.400000,5.277963
off,15138832,28,30.400000,5.277963
off,15138832,18,30.420000,5.529290
off,15138832,26,30.420000,5.529290
off,15138832,11,30.439999,5.780618
off,15138832,21,30.459999,6.031945
off,15138832,12,30.480000,0.000087
off,15138832,7,30.519999,0.502742
off,15138832,10,30.559999,1.005397
off,15138832,25,30.559999,1.005397
off,15138832,4,30.580000,1.256724
off,15138832,9,30.639999,2.010707
off,15138832,19,30.660000,2.262034
off,15138832,23,30.660000,2.262034
off,15138832,22,30.679998,2.513362
off,15138832,0,30.719999,3.016017
off,15138832,6,30.719999,3.016017
off,15138832,1,30.740000,3.267344
off,15138832,8,30.740000,3.267344
off,15138832,15,30.740000,3.267344
off,15138832,16,30.760000,3.518672
off,15138832,27,30.820000,4.272654
off,15138832,30,30.820000,4.272654
off,15138832,14,30.840000,4.523982
off,15138832,29,30.840000,4.523982
off,15138832,3,30.859999,4.775309
off,15138832,5,30.859999,4.775309
off,15138832,24,30.859999,4.775309
off,15138832,2,30.879999,5.026637
off,15138832,13,30.879999,5.026637
off,15138832,20,30.920000,5.529292
off,15138832,31,30.920000,5.529292
off,15138832,17,30.959999,6.031947
off,15138832,26,30.959999,6.031947
off,15138832,28,30.959999,6.031947
off,15138832,11,30.980000,0.000089
off,15138832,18,30.980000,0.000089
off,15138832,21,31.019999,0.502744
off,15138832,12,31.039999,0.754071
off,15138832,7,31.059999,1.005398
off,15138832,10,31.099998,1.508053
off,15138832,4,31.119999,1.759381
off,15138832,25,31.119999,1.759381
off,15138832,9,31.199999,2.764691
off,15138832,19,31.219999,3.016018
off,15138832,22,31.240000,3.267346
off,15138832,23,31.240000,3.267346
off,15138832,0,31.260000,3.518673
off,15138832,6,31.279999,3.770001
off,15138832,1,31.299999,4.021328
off,15138832,8,31.299999,4.021328
off,15138832,16,31.299999,4.021328
off,15138832,15,31.320000,4.272655
off,15138832,27,31.359999,4.775311
off,15138832,14,31.379999,5.026638
