condition,seed,life_id,agent_id,birth_step,death_step,lifetime_steps,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
random,12648504,63,0,2818,4793,1975,0.713272,0.713272,0.713260,0.002028,0.713272,16
random,12648504,72,29,3045,4813,1768,0.663039,0.663039,0.663036,0.003814,0.663039,19
random,12648504,67,15,2994,4860,1866,0.684698,0.684698,0.684693,0.002537,0.684698,15
random,12648504,73,18,3051,4929,1878,0.684698,0.684698,0.684693,0.002537,0.684698,20
random,12648504,82,8,3319,4962,1643,0.608897,0.608897,0.608890,0.002448,0.608897,13
random,12648504,71,17,3038,5005,1967,0.713272,0.713272,0.713260,0.002043,0.713272,16
random,12648504,84,11,3351,5027,1676,0.638599,0.638599,0.638605,0.000000,0.638599,17
random,12648504,77,4,3214,5039,1825,0.684698,0.684698,0.684693,0.002537,0.684698,19
random,12648504,76,9,3189,5129,1940,0.713272,0.713272,0.713260,0.002057,0.713272,21
random,12648504,79,23,3268,5194,1926,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648504,80,5,3304,5230,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648504,75,10,3152,5255,2103,0.752957,0.752957,0.752939,0.005144,0.752957,22
random,12648504,83,24,3333,5268,1935,0.713272,0.713272,0.713260,0.002072,0.713272,19
random,12648504,81,14,3312,5275,1963,0.713272,0.713272,0.713260,0.002043,0.713272,16
random,12648504,78,22,3267,5369,2102,0.752957,0.752957,0.752939,0.005144,0.752957,22
random,12648504,87,2,3723,5393,1670,0.638599,0.638599,0.638605,0.000000,0.638599,14
random,12648504,65,31,2946,5793,2847,0.869718,0.869718,0.869711,0.006147,0.869718,23
random,12648504,66,21,2948,5833,2885,0.869718,0.869718,0.869710,0.006205,0.869718,24
random,12648504,68,25,3006,5844,2838,0.869718,0.869718,0.869711,0.006128,0.869718,29
random,12648504,94,1,4457,5915,1458,0.551264,0.551264,0.551269,0.000000,0.551264,16
random,12648504,74,12,3053,6043,2990,0.880776,0.880776,0.880783,0.000000,0.880776,25
random,12648504,91,13,4332,6125,1793,0.663039,0.663039,0.663037,0.003695,0.663039,19
random,12648504,85,20,3356,6213,2857,0.869718,0.869718,0.869711,0.006157,0.869718,23
random,12648504,90,19,4284,6213,1929,0.713272,0.713272,0.713260,0.002086,0.713272,16
random,12648504,92,6,4366,6321,1955,0.713272,0.713272,0.713260,0.002057,0.713272,21
random,12648504,97,30,4781,6386,1605,0.615923,0.615923,0.615918,0.002050,0.615923,17
random,12648504,89,7,4268,6403,2135,0.752957,0.752957,0.752939,0.005098,0.752957,22
random,12648504,96,26,4679,6466,1787,0.663039,0.663039,0.663036,0.003727,0.663039,19
random,12648504,86,28,3496,6474,2978,0.880776,0.880776,0.880783,0.000000,0.880776,24
random,12648504,102,8,4963,6549,1586,0.608897,0.608897,0.608890,0.002601,0.608897,13
random,12648504,98,0,4794,6577,1783,0.663039,0.663039,0.663036,0.003747,0.663039,15
random,12648504,88,16,3733,6593,2860,0.869718,0.869718,0.869711,0.006167,0.869718,23
random,12648504,99,29,4814,6617,1803,0.663039,0.663039,0.663037,0.003646,0.663039,19
random,12648504,104,11,5028,6774,1746,0.663039,0.663039,0.663035,0.003910,0.663039,14
random,12648504,109,10,5256,6894,1638,0.608897,0.608897,0.608890,0.002466,0.608897,13
random,12648504,105,4,5040,6966,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648504,112,22,5370,6997,1627,0.615923,0.615923,0.615918,0.001998,0.615923,13
random,12648504,106,9,5130,7004,1874,0.684698,0.684698,0.684693,0.002537,0.684698,15
random,12648504,100,15,4861,7010,2149,0.752957,0.752957,0.752939,0.005074,0.752957,17
random,12648504,101,18,4930,7027,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648504,110,24,5269,7032,1763,0.663039,0.663039,0.663036,0.003833,0.663039,14
random,12648504,103,17,5006,7136,2130,0.752957,0.752957,0.752939,0.005098,0.752957,23
random,12648504,108,5,5231,7157,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648504,107,23,5195,7183,1988,0.713272,0.713272,0.713260,0.002013,0.713272,21
random,12648504,93,27,4387,7324,2937,0.880776,0.880776,0.880782,0.000000,0.880776,24
random,12648504,116,25,5845,7354,1509,0.551264,0.551264,0.551269,0.000000,0.551264,15
random,12648504,111,14,5276,7373,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
random,12648504,95,3,4620,7469,2849,0.869718,0.869718,0.869711,0.006152,0.869718,30
random,12648504,113,2,5394,7499,2105,0.752957,0.752957,0.752939,0.005150,0.752957,22
random,12648504,117,1,5916,7613,1697,0.638599,0.638599,0.638604,0.000000,0.638599,17
random,12648504,123,30,6387,7860,1473,0.551264,0.551264,0.551269,0.000000,0.551264,15
random,12648504,119,13,6126,7945,1819,0.684698,0.684698,0.684693,0.002537,0.684698,14
random,12648504,118,12,6044,8141,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648504,120,20,6214,8163,1949,0.713272,0.713272,0.713260,0.002072,0.713272,21
random,12648504,129,16,6594,8240,1646,0.608897,0.608897,0.608890,0.002441,0.608897,14
random,12648504,125,26,6467,8244,1777,0.663039,0.663039,0.663036,0.003766,0.663039,15
random,12648504,126,28,6475,8296,1821,0.684698,0.684698,0.684693,0.002537,0.684698,20
random,12648504,121,19,6214,8369,2155,0.752957,0.752957,0.752939,0.005057,0.752957,17
random,12648504,135,9,7005,8455,1450,0.545224,0.545224,0.545227,0.000000,0.545224,11
random,12648504,131,11,6775,8521,1746,0.663039,0.663039,0.663035,0.003910,0.663039,13
random,12648504,124,7,6404,8546,2142,0.752957,0.752957,0.752939,0.005080,0.752957,23
random,12648504,134,22,6998,8617,1619,0.608897,0.608897,0.608890,0.002508,0.608897,13
random,12648504,127,8,6550,8647,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648504,128,0,6578,8675,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
random,12648504,115,21,5834,8721,2887,0.869718,0.869718,0.869710,0.006205,0.869718,31
random,12648504,133,4,6967,8738,1771,0.663039,0.663039,0.663036,0.003794,0.663039,14
random,12648504,114,31,5794,8784,2990,0.880776,0.880776,0.880783,0.000000,0.880776,24
random,12648504,140,5,7158,8942,1784,0.663039,0.663039,0.663036,0.003735,0.663039,15
random,12648504,132,10,6895,9029,2134,0.752957,0.752957,0.752939,0.005098,0.752957,17
random,12648504,139,17,7137,9063,1926,0.713272,0.713272,0.713260,0.002086,0.713272,16
random,12648504,142,27,7325,9144,1819,0.684698,0.684698,0.684693,0.002537,0.684698,14
random,12648504,146,2,7500,9167,1667,0.621854,0.621854,0.621841,0.003774,0.621854,18
random,12648504,122,6,6322,9215,2893,0.869718,0.869718,0.869710,0.006210,0.869718,30
random,12648504,141,23,7184,9281,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648504,144,14,7374,9336,1962,0.713272,0.713272,0.713260,0.002043,0.713272,16
random,12648504,145,3,7470,9396,1926,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648504,143,25,7355,9452,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
random,12648504,147,1,7614,9553,1939,0.713272,0.713272,0.713260,0.002057,0.713272,15
random,12648504,130,29,6618,9555,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
random,12648504,150,12,8142,9756,1614,0.615923,0.615923,0.615918,0.002035,0.615923,17
random,12648504,154,28,8297,9788,1491,0.545224,0.545224,0.545227,0.000000,0.545224,12
random,12648504,138,24,7033,9871,2838,0.869718,0.869718,0.869711,0.006128,0.869718,30
random,12648504,152,16,8241,9877,1636,0.608897,0.608897,0.608890,0.002472,0.608897,17
random,12648504,151,20,8164,9886,1722,0.638599,0.638599,0.638603,0.000863,0.638599,18
random,12648504,137,18,7028,9925,2897,0.869718,0.869718,0.869709,0.006215,0.869718,31
random,12648504,136,15,7011,9955,2944,0.880776,0.880776,0.880782,0.000000,0.880776,24
random,12648505,14,14,0,1339,1339,0.500032,0.500032,0.500038,0.000000,0.500032,13
random,12648505,1,1,0,1342,1342,0.501591,0.501591,0.501588,0.000000,0.501591,10
random,12648505,19,19,0,1342,1342,0.501724,0.501724,0.501715,0.003285,0.501724,11
random,12648505,31,31,0,1353,1353,0.500000,0.500000,0.500000,0.000000,0.500000,10
random,12648505,17,17,0,1359,1359,0.510416,0.510416,0.510419,0.000000,0.510416,10
random,12648505,15,15,0,1360,1360,0.510059,0.510059,0.510065,0.000000,0.510059,15
random,12648505,5,5,0,1364,1364,0.512781,0.512781,0.512777,0.000992,0.512781,15
random,12648505,20,20,0,1370,1370,0.512422,0.512422,0.512429,0.000000,0.512422,15
random,12648505,4,4,0,1376,1376,0.508496,0.508496,0.508489,0.003383,0.508496,14
random,12648505,24,24,0,1378,1378,0.519899,0.519899,0.519898,0.000828,0.519899,11
random,12648505,2,2,0,1382,1382,0.521957,0.521957,0.521956,0.000000,0.521957,15
random,12648505,11,11,0,1384,1384,0.522688,0.522689,0.522689,0.000000,0.522688,15
random,12648505,26,26,0,1386,1386,0.502194,0.502194,0.502197,0.000000,0.502194,12
random,12648505,9,9,0,1389,1389,0.510120,0.510120,0.510127,0.000000,0.510120,15
random,12648505,18,18,0,1389,1389,0.500000,0.500000,0.500000,0.000000,0.500000,12
random,12648505,8,8,0,1399,1399,0.530018,0.530018,0.530025,0.000000,0.530018,15
random,12648505,0,0,0,1421,1421,0.525826,0.525826,0.525822,0.001601,0.525826,12
random,12648505,16,16,0,1421,1421,0.520089,0.520089,0.520085,0.003112,0.520089,11
random,12648505,29,29,0,1425,1425,0.524694,0.524694,0.524699,0.000000,0.524694,11
random,12648505,28,28,0,1426,1426,0.542073,0.542073,0.542069,0.002652,0.542073,15
random,12648505,22,22,0,1428,1428,0.523977,0.523977,0.523983,0.000000,0.523977,15
random,12648505,23,23,0,1430,1430,0.531395,0.531395,0.531391,0.001582,0.531395,15
random,12648505,30,30,0,1433,1433,0.526849,0.526849,0.526854,0.000000,0.526849,15
random,12648505,3,3,0,1436,1436,0.524871,0.524871,0.524862,0.002128,0.524871,11
random,12648505,6,6,0,1468,1468,0.533661,0.533661,0.533650,0.002831,0.533661,12
random,12648505,12,12,0,1482,1482,0.555219,0.555219,0.555222,0.000000,0.555219,12
random,12648505,25,25,0,1486,1486,0.544480,0.544480,0.544490,0.000000,0.544480,12
random,12648505,7,7,0,1499,1499,0.550102,0.550102,0.550106,0.000000,0.550102,16
random,12648505,21,21,0,1505,1505,0.556009,0.556009,0.556015,0.000000,0.556009,13
random,12648505,13,13,0,1527,1527,0.561111,0.561111,0.561101,0.003778,0.561111,12
random,12648505,10,10,0,1610,1610,0.600821,0.600821,0.600827,0.000000,0.600821,17
random,12648505,27,27,0,1695,1695,0.636619,0.636619,0.636608,0.002762,0.636619,13
random,12648505,37,15,1361,2947,1586,0.608897,0.608897,0.608890,0.002601,0.608897,17
random,12648505,43,11,1385,2978,1593,0.608897,0.608897,0.608890,0.002578,0.608897,13
random,12648505,46,18,1390,2995,1605,0.615923,0.615923,0.615918,0.002050,0.615923,13
random,12648505,40,4,1377,2997,1620,0.608897,0.608897,0.608890,0.002502,0.608897,12
random,12648505,34,19,1343,3013,1670,0.638599,0.638599,0.638605,0.000000,0.638599,18
random,12648505,53,23,1431,3052,1621,0.621854,0.621854,0.621841,0.003634,0.621854,17
random,12648505,47,8,1400,3167,1767,0.663039,0.663039,0.663036,0.003814,0.663039,19
random,12648505,49,16,1422,3209,1787,0.663039,0.663039,0.663036,0.003727,0.663039,19
random,12648505,61,13,1528,3224,1696,0.638599,0.638599,0.638604,0.000000,0.638599,14
random,12648505,45,9,1390,3225,1835,0.684698,0.684698,0.684693,0.002537,0.684698,19
random,12648505,52,22,1429,3278,1849,0.684698,0.684698,0.684693,0.002537,0.684698,15
random,12648505,36,17,1360,3286,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648505,38,5,1365,3314,1949,0.713272,0.713272,0.713260,0.002072,0.713272,21
random,12648505,44,26,1387,3354,1967,0.713272,0.713272,0.713260,0.002043,0.713272,15
random,12648505,55,3,1437,3366,1929,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648505,60,21,1506,3479,1973,0.713272,0.713272,0.713260,0.002028,0.713272,21
random,12648505,32,14,1340,3500,2160,0.752957,0.752957,0.752939,0.005063,0.752957,23
random,12648505,39,20,1371,3503,2132,0.752957,0.752957,0.752939,0.005104,0.752957,16
random,12648505,51,28,1427,3536,2109,0.752957,0.752957,0.752939,0.005139,0.752957,22
random,12648505,63,27,1696,3550,1854,0.684698,0.684698,0.684693,0.002537,0.684698,16
random,12648505,58,25,1487,3584,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648505,33,1,1343,4214,2871,0.869718,0.869718,0.869710,0.006186,0.869718,23
random,12648505,42,2,1383,4221,2838,0.869718,0.869718,0.869711,0.006128,0.869718,23
random,12648505,35,31,1354,4247,2893,0.869718,0.869718,0.869710,0.006210,0.869718,31
random,12648505,41,24,1379,4278,2899,0.869718,0.869718,0.869709,0.006224,0.869718,31
random,12648505,54,30,1434,4305,2871,0.869718,0.869718,0.869710,0.006186,0.869718,24
random,12648505,50,29,1426,4321,2895,0.869718,0.869718,0.869710,0.006215,0.869718,24
random,12648505,59,7,1500,4338,2838,0.869718,0.869718,0.869711,0.006128,0.869718,29
random,12648505,48,0,1422,4359,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
random,12648505,57,12,1483,4368,2885,0.869718,0.869718,0.869710,0.006205,0.869718,23
random,12648505,56,6,1469,4468,2999,0.880776,0.880776,0.880784,0.000000,0.880776,32
random,12648505,62,10,1611,4470,2859,0.869718,0.869718,0.869711,0.006162,0.869718,23
random,12648505,67,4,2998,4481,1483,0.551264,0.551264,0.551269,0.000000,0.551264,16
random,12648505,65,11,2979,4584,1605,0.615923,0.615923,0.615918,0.002050,0.615923,13
random,12648505,68,19,3014,4635,1621,0.621854,0.621854,0.621841,0.003634,0.621854,13
random,12648505,69,23,3053,4836,1783,0.663039,0.663039,0.663036,0.003747,0.663039,19
random,12648505,71,16,3210,4894,1684,0.638599,0.638599,0.638605,0.000000,0.638599,18
random,12648505,73,9,3226,4895,1669,0.621854,0.621854,0.621841,0.003778,0.621854,13
random,12648505,75,17,3287,4918,1631,0.608897,0.608897,0.608890,0.002484,0.608897,13
random,12648505,76,5,3315,4941,1626,0.608897,0.608897,0.608890,0.002484,0.608897,13
random,12648505,77,26,3355,5018,1663,0.621854,0.621854,0.621841,0.003755,0.621854,13
random,12648505,78,3,3367,5300,1933,0.713272,0.713272,0.713260,0.002072,0.713272,16
random,12648505,74,22,3279,5411,2132,0.752957,0.752957,0.752939,0.005104,0.752957,18
random,12648505,80,14,3501,5427,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648505,79,21,3480,5461,1981,0.713272,0.713272,0.713260,0.002013,0.713272,21
random,12648505,84,25,3585,5571,1986,0.713272,0.713272,0.713260,0.002013,0.713272,16
random,12648505,83,27,3551,5649,2098,0.752957,0.752957,0.752939,0.005156,0.752957,16
random,12648505,64,15,2948,5919,2971,0.880776,0.880776,0.880783,0.000000,0.880776,32
random,12648505,66,18,2996,5937,2941,0.880776,0.880776,0.880782,0.000000,0.880776,31
random,12648505,93,12,4369,5997,1628,0.608897,0.608897,0.608890,0.002496,0.608897,13
random,12648505,88,24,4279,6007,1728,0.638599,0.638599,0.638603,0.001007,0.638599,18
random,12648505,70,8,3168,6043,2875,0.869718,0.869718,0.869710,0.006186,0.869718,23
random,12648505,72,13,3225,6079,2854,0.869718,0.869718,0.869711,0.006157,0.869718,30
random,12648505,91,7,4339,6094,1755,0.663039,0.663039,0.663036,0.003872,0.663039,19
random,12648505,92,0,4360,6167,1807,0.663039,0.663039,0.663037,0.003638,0.663039,19
random,12648505,89,30,4306,6279,1973,0.713272,0.713272,0.713260,0.002028,0.713272,16
random,12648505,90,29,4322,6288,1966,0.713272,0.713272,0.713260,0.002043,0.713272,21
random,12648505,87,31,4248,6345,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648505,81,20,3504,6401,2897,0.869718,0.869718,0.869709,0.006215,0.869718,23
random,12648505,103,5,4942,6418,1476,0.551264,0.551264,0.551269,0.000000,0.551264,13
random,12648505,94,6,4469,6428,1959,0.713272,0.713272,0.713260,0.002057,0.713272,21
random,12648505,98,19,4636,6446,1810,0.663039,0.663039,0.663037,0.003617,0.663039,15
random,12648505,82,28,3537,6474,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
random,12648505,99,23,4837,6591,1754,0.663039,0.663039,0.663036,0.003872,0.663039,19
random,12648505,96,4,4482,6634,2152,0.752957,0.752957,0.752939,0.005068,0.752957,16
random,12648505,101,9,4896,6822,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648505,104,26,5019,6838,1819,0.684698,0.684698,0.684693,0.002537,0.684698,14
random,12648505,106,22,5412,6857,1445,0.551264,0.551264,0.551269,0.000000,0.551264,15
random,12648505,102,17,4919,6865,1946,0.713272,0.713272,0.713260,0.002086,0.713272,21
random,12648505,86,2,4222,7060,2838,0.869718,0.869718,0.869711,0.006128,0.869718,22
random,12648505,85,1,4215,7084,2869,0.869718,0.869718,0.869710,0.006181,0.869718,23
random,12648505,95,10,4471,7324,2853,0.869718,0.869718,0.869711,0.006152,0.869718,23
random,12648505,97,11,4585,7443,2858,0.869718,0.869718,0.869711,0.006162,0.869718,31
random,12648505,107,14,5428,7529,2101,0.752957,0.752957,0.752939,0.005144,0.752957,22
random,12648505,111,15,5920,7601,1681,0.638599,0.638599,0.638605,0.000000,0.638599,18
random,12648505,116,13,6080,7717,1637,0.608897,0.608897,0.608890,0.002466,0.608897,17
random,12648505,115,8,6044,7727,1683,0.638599,0.638599,0.638605,0.000000,0.638599,14
random,12648505,117,7,6095,7765,1670,0.638599,0.638599,0.638605,0.000000,0.638599,18
random,12648505,100,16,4895,7832,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
random,12648505,124,6,6429,8031,1602,0.608897,0.608897,0.608890,0.002561,0.608897,17
random,12648505,112,18,5938,8091,2153,0.752957,0.752957,0.752939,0.005063,0.752957,23
random,12648505,105,3,5301,8139,2838,0.869718,0.869718,0.869711,0.006128,0.869718,23
random,12648505,113,12,5998,8140,2142,0.752957,0.752957,0.752939,0.005080,0.752957,22
random,12648505,120,29,6289,8223,1934,0.713272,0.713272,0.713260,0.002072,0.713272,16
random,12648505,121,31,6346,8284,1938,0.713272,0.713272,0.713260,0.002072,0.713272,21
random,12648505,126,28,6475,8340,1865,0.684698,0.684698,0.684693,0.002537,0.684698,15
random,12648505,108,21,5462,8399,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
random,12648505,119,30,6280,8414,2134,0.752957,0.752957,0.752939,0.005098,0.752957,23
random,12648505,109,25,5572,8440,2868,0.869718,0.869718,0.869710,0.006181,0.869718,22
random,12648505,123,5,6419,8516,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
random,12648505,110,27,5650,8530,2880,0.869718,0.869718,0.869710,0.006191,0.869718,30
random,12648505,134,1,7085,8583,1498,0.551264,0.551264,0.551269,0.000000,0.551264,15
random,12648505,125,19,6447,8597,2150,0.752957,0.752957,0.752939,0.005068,0.752957,23
random,12648505,130,26,6839,8789,1950,0.713272,0.713272,0.713260,0.002072,0.713272,16
random,12648505,114,24,6008,8874,2866,0.869718,0.869718,0.869710,0.006176,0.869718,23
random,12648505,133,2,7061,9006,1945,0.713272,0.713272,0.713260,0.002086,0.713272,16
random,12648505,118,0,6168,9139,2971,0.880776,0.880776,0.880783,0.000000,0.880776,31
random,12648505,135,10,7325,9251,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648505,122,20,6402,9362,2960,0.880776,0.880776,0.880783,0.000000,0.880776,23
random,12648505,127,23,6592,9454,2862,0.869718,0.869718,0.869710,0.006171,0.869718,31
random,12648505,128,4,6635,9473,2838,0.869718,0.869718,0.869711,0.006128,0.869718,30
random,12648505,146,12,8141,9629,1488,0.551264,0.551264,0.551269,0.000000,0.551264,11
random,12648505,129,9,6823,9712,2889,0.869718,0.869718,0.869710,0.006210,0.869718,22
random,12648505,132,17,6866,9737,2871,0.869718,0.869718,0.869710,0.006186,0.869718,24
random,12648505,131,22,6858,9757,2899,0.869718,0.869718,0.869709,0.006224,0.869718,31
random,12648505,143,6,8032,9778,1746,0.663039,0.663039,0.663035,0.003910,0.663039,18
random,12648505,144,18,8092,9863,1771,0.663039,0.663039,0.663036,0.003794,0.663039,15
random,12648506,14,14,0,1339,1339,0.500016,0.500016,0.500018,0.001171,0.500016,10
random,12648506,31,31,0,1339,1339,0.500000,0.500000,0.500000,0.000000,0.500000,14
random,12648506,21,21,0,1344,1344,0.502616,0.502616,0.502620,0.000000,0.502616,14
random,12648506,18,18,0,1348,1348,0.504788,0.504788,0.504783,0.002514,0.504788,10
random,12648506,19,19,0,1350,1350,0.505585,0.505585,0.505592,0.000000,0.505585,11
random,12648506,28,28,0,1357,1357,0.509343,0.509343,0.509339,0.001811,0.509343,10
