condition,baseline_type,seed,selection_enabled,juvenile_enabled,snapshot_step,death_count,normalized_step,loo_c_score,g_scene,pairwise_entropy,ji_score,unique_bins
hard_random_nosel,hard_random_log,3870294020,0,1,5350,1294,0.445833,0.291233,-7.361547,3.900440,0.100188,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5360,1295,0.446667,0.321189,-10.066591,4.019064,0.090039,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5370,1296,0.447500,0.347024,-11.750762,3.894093,0.098116,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5380,1298,0.448333,0.331519,-10.905965,3.918726,0.096830,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5390,1301,0.449167,0.359330,-11.842914,3.817735,0.105220,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5400,1306,0.450000,0.329773,-8.955707,3.738973,0.099907,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5410,1307,0.450833,0.351109,-8.445691,3.837859,0.096484,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5420,1309,0.451667,0.308763,-8.625556,3.925192,0.095189,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5430,1311,0.452500,0.319820,-8.160359,3.978893,0.105320,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5440,1314,0.453333,0.303833,-7.411984,3.914126,0.101171,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5450,1314,0.454167,0.303833,-7.411984,3.914126,0.101171,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5460,1317,0.455000,0.383266,-6.955063,3.481185,0.150856,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,5470,1318,0.455833,0.377961,-6.617032,3.593410,0.143025,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5480,1323,0.456667,0.393642,-5.995805,3.696749,0.110623,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5490,1325,0.457500,0.449628,-5.879962,3.579962,0.117355,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5500,1326,0.458333,0.459061,-6.497105,3.696749,0.104751,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5510,1328,0.459167,0.406877,-6.992638,3.819973,0.103622,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5520,1334,0.460000,0.401596,-7.998888,3.622296,0.117703,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5530,1336,0.460833,0.381057,-7.093936,3.553763,0.117474,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5540,1336,0.461667,0.389578,-7.855485,3.617024,0.111015,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5550,1341,0.462500,0.389059,-9.769117,3.736868,0.126806,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5560,1344,0.463333,0.370491,-11.118607,3.744488,0.110210,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5570,1344,0.464167,0.370491,-11.118607,3.744488,0.110210,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5580,1346,0.465000,0.360147,-9.262462,3.651641,0.112170,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5590,1350,0.465833,0.326771,-9.052887,3.886474,0.116409,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5600,1352,0.466667,0.388614,-10.367485,3.643646,0.137782,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5610,1352,0.467500,0.388614,-10.367485,3.643646,0.137782,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5620,1356,0.468333,0.403736,-10.360085,3.709402,0.133381,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5630,1360,0.469167,0.376377,-8.783087,3.364599,0.124878,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,5640,1360,0.470000,0.350733,-10.590802,3.592818,0.115635,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5650,1362,0.470833,0.328413,-10.501530,3.704693,0.117102,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5660,1366,0.471667,0.351194,-8.307616,3.694945,0.105731,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5670,1369,0.472500,0.377957,-7.770523,3.683061,0.120291,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5680,1370,0.473333,0.382985,-8.802870,3.712811,0.127105,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5690,1372,0.474167,0.393775,-8.030625,3.402245,0.177357,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5700,1378,0.475000,0.404680,-8.403571,3.521410,0.145877,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5710,1378,0.475833,0.400620,-10.079627,3.670160,0.140787,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5720,1378,0.476667,0.400620,-10.079627,3.670160,0.140787,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5730,1381,0.477500,0.427640,-9.457257,3.910733,0.139053,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5740,1386,0.478333,0.405302,-8.900627,3.815480,0.128815,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5750,1388,0.479167,0.419236,-8.057499,3.735339,0.125032,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5760,1388,0.480000,0.419236,-8.057499,3.735339,0.125032,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5770,1391,0.480833,0.385872,-7.539660,3.662466,0.140869,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5780,1395,0.481667,0.376426,-7.976486,3.951279,0.104204,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5790,1399,0.482500,0.390617,-7.635882,3.798974,0.131699,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5800,1400,0.483333,0.459877,-7.331607,3.588941,0.131231,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5810,1401,0.484167,0.464005,-7.487457,3.471795,0.137186,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5820,1405,0.485000,0.476831,-9.257789,3.439174,0.136856,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5830,1406,0.485833,0.488118,-11.039186,3.415186,0.143161,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5840,1407,0.486667,0.439145,-10.123993,3.455913,0.137536,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5850,1409,0.487500,0.368509,-14.244953,3.820996,0.127751,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5860,1412,0.488333,0.369758,-11.069023,3.423948,0.134373,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5870,1417,0.489167,0.324800,-10.036198,3.832829,0.094570,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,5880,1419,0.490000,0.332572,-9.331378,3.716197,0.098920,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5890,1420,0.490833,0.315370,-9.780921,3.927798,0.092200,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5900,1423,0.491667,0.312574,-9.893884,4.041015,0.105012,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5910,1427,0.492500,0.308945,-7.424088,4.072779,0.130811,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5920,1427,0.493333,0.324413,-8.155417,4.173460,0.118848,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5930,1428,0.494167,0.371209,-8.114588,4.049362,0.126709,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5940,1432,0.495000,0.329316,-8.114913,3.943844,0.142989,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5950,1434,0.495833,0.372183,-7.392577,3.862550,0.131183,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5960,1435,0.496667,0.366979,-7.956511,3.823532,0.133032,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5970,1439,0.497500,0.369985,-8.068913,3.926644,0.100116,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5980,1441,0.498333,0.412029,-8.387016,3.793327,0.093775,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5990,1443,0.499167,0.408425,-8.929166,3.757141,0.103985,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6000,1444,0.500000,0.443210,-8.785803,3.620282,0.113544,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6010,1448,0.500833,0.400591,-9.162063,3.891987,0.111761,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,6020,1448,0.501667,0.400591,-9.162063,3.891987,0.111761,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,6030,1452,0.502500,0.316271,-11.462251,4.073997,0.103648,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6040,1455,0.503333,0.310396,-13.785825,4.034250,0.100718,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6050,1458,0.504167,0.346545,-11.752405,3.869094,0.100235,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6060,1459,0.505000,0.336624,-14.695763,3.941590,0.110886,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6070,1460,0.505833,0.313930,-12.770323,3.863554,0.121386,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6080,1465,0.506667,0.293043,-9.634837,3.784606,0.161451,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6090,1465,0.507500,0.293043,-9.634837,3.784606,0.161451,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6100,1467,0.508333,0.279462,-8.651613,3.833071,0.133709,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6110,1470,0.509167,0.337000,-6.739687,3.650245,0.123765,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,6120,1474,0.510000,0.390579,-7.971201,3.726228,0.127979,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6130,1476,0.510833,0.380675,-8.053052,3.684378,0.119972,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6140,1479,0.511667,0.340630,-9.186800,3.889957,0.099330,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6150,1483,0.512500,0.348293,-8.289821,3.892923,0.105708,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6160,1485,0.513333,0.370362,-8.625646,3.758428,0.102823,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6170,1486,0.514167,0.368682,-8.531806,3.737578,0.113218,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6180,1488,0.515000,0.366661,-7.067249,3.752675,0.113765,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6190,1490,0.515833,0.380567,-7.463037,3.657997,0.136905,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6200,1492,0.516667,0.389932,-8.989843,3.661999,0.137961,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6210,1493,0.517500,0.411914,-8.042899,3.575711,0.124547,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6220,1497,0.518333,0.390357,-6.519469,3.690193,0.122828,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6230,1502,0.519167,0.366759,-7.623689,3.780153,0.100696,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,6240,1503,0.520000,0.335251,-8.057368,3.824108,0.091946,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,6250,1505,0.520833,0.366217,-7.609566,3.787572,0.100523,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,6260,1506,0.521667,0.405645,-7.436494,3.631516,0.113209,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,6270,1509,0.522500,0.429368,-8.116199,3.683801,0.105835,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,6280,1511,0.523333,0.431272,-8.083418,3.596335,0.113652,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6290,1515,0.524167,0.422660,-7.416308,3.519235,0.108389,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6300,1519,0.525000,0.446406,-6.083284,3.572919,0.123162,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6310,1521,0.525833,0.483975,-5.398114,3.527045,0.125251,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6320,1521,0.526667,0.483975,-5.398114,3.527045,0.125251,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6330,1523,0.527500,0.453038,-5.572827,3.477870,0.140500,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6340,1526,0.528333,0.464819,-4.808742,3.402731,0.155567,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6350,1529,0.529167,0.391529,-5.348589,3.342649,0.190210,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6360,1533,0.530000,0.427121,-6.331900,3.119872,0.211115,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,6370,1535,0.530833,0.397955,-6.845302,3.478118,0.173016,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6380,1537,0.531667,0.435840,-6.516139,3.143119,0.160086,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6390,1541,0.532500,0.443324,-8.650619,3.214927,0.159926,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6400,1543,0.533333,0.518797,-7.280908,3.049093,0.167834,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,6410,1545,0.534167,0.473089,-7.085929,3.235804,0.138329,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6420,1547,0.535000,0.483740,-7.267110,3.442945,0.126548,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6430,1548,0.535833,0.440533,-8.806914,3.429462,0.140170,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6440,1552,0.536667,0.344368,-10.127881,3.454430,0.135428,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6450,1556,0.537500,0.308470,-10.155684,3.787471,0.102971,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6460,1559,0.538333,0.367725,-7.128487,3.641462,0.113539,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,6470,1559,0.539167,0.384097,-7.933550,3.560266,0.132829,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,6480,1561,0.540000,0.372287,-8.400402,3.594455,0.121945,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,6490,1563,0.540833,0.321411,-8.749432,3.788632,0.120037,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6500,1566,0.541667,0.273338,-7.758846,3.903719,0.116656,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6510,1566,0.542500,0.294218,-8.994429,3.905068,0.114575,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6520,1571,0.543333,0.303690,-9.178594,3.832721,0.097167,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6530,1573,0.544167,0.358031,-9.328996,3.784608,0.113297,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6540,1577,0.545000,0.283653,-9.307147,3.920555,0.107001,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6550,1578,0.545833,0.281578,-9.122126,4.050742,0.098099,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,6560,1581,0.546667,0.303978,-10.368554,3.977440,0.108992,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6570,1584,0.547500,0.267205,-11.354758,3.938721,0.115608,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6580,1587,0.548333,0.328439,-10.791133,3.662039,0.130867,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6590,1588,0.549167,0.384082,-9.933931,3.522551,0.115275,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6600,1591,0.550000,0.373804,-11.679082,3.558979,0.129921,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,6610,1594,0.550833,0.463376,-7.878117,3.480032,0.153067,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6620,1595,0.551667,0.489977,-7.800830,3.537794,0.141392,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6630,1596,0.552500,0.434005,-7.482615,3.682087,0.144452,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6640,1601,0.553333,0.320499,-6.344887,4.011918,0.102141,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6650,1602,0.554167,0.382428,-6.877798,3.881871,0.103843,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6660,1604,0.555000,0.376378,-7.722128,4.022272,0.106124,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6670,1606,0.555833,0.296187,-9.042994,4.139753,0.102389,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,6680,1611,0.556667,0.326900,-9.684932,3.848225,0.105801,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6690,1613,0.557500,0.356860,-11.903686,3.684285,0.119858,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6700,1615,0.558333,0.397623,-10.646527,3.674503,0.131295,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6710,1620,0.559167,0.426549,-7.340295,3.481554,0.115225,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6720,1621,0.560000,0.435644,-7.869837,3.430038,0.121518,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6730,1622,0.560833,0.417896,-7.660771,3.572694,0.111012,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6740,1624,0.561667,0.432243,-6.670742,3.342010,0.105657,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6750,1626,0.562500,0.475638,-6.920268,3.288236,0.131451,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6760,1629,0.563333,0.468341,-6.027486,3.307740,0.120764,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6770,1634,0.564167,0.430185,-6.694319,3.391941,0.118584,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6780,1634,0.565000,0.466465,-7.817168,3.334150,0.132346,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6790,1635,0.565833,0.484479,-6.534992,3.209227,0.143387,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,6800,1637,0.566667,0.469848,-7.717089,3.278929,0.133792,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,6810,1642,0.567500,0.445213,-7.869934,3.430506,0.150228,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6820,1646,0.568333,0.354884,-7.202909,3.696969,0.126237,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6830,1648,0.569167,0.343122,-9.027607,3.878555,0.107717,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6840,1649,0.570000,0.310468,-8.085458,3.848331,0.108646,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6850,1651,0.570833,0.369540,-11.094330,3.837056,0.131200,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6860,1653,0.571667,0.289713,-10.767772,3.994282,0.124422,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6870,1657,0.572500,0.310192,-13.154289,4.093544,0.118300,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6880,1660,0.573333,0.283213,-11.766923,4.040071,0.098658,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6890,1662,0.574167,0.294631,-11.399252,4.125946,0.107597,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6900,1663,0.575000,0.306667,-11.259212,4.086926,0.123430,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6910,1665,0.575833,0.296915,-10.570133,4.176514,0.108082,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6920,1669,0.576667,0.372451,-10.735339,3.875122,0.133277,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6930,1672,0.577500,0.361897,-8.664813,3.886192,0.119957,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6940,1675,0.578333,0.313405,-7.447016,3.837705,0.111943,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,6950,1677,0.579167,0.322599,-7.799593,3.917105,0.150557,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,6960,1681,0.580000,0.340890,-7.789122,3.951764,0.164195,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6970,1682,0.580833,0.340439,-7.494983,3.960725,0.152864,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6980,1683,0.581667,0.362440,-7.395711,3.921466,0.154580,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,6990,1686,0.582500,0.359494,-8.013612,3.744770,0.153703,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,7000,1688,0.583333,0.352379,-7.472740,3.789826,0.166331,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,7010,1691,0.584167,0.317053,-9.165387,3.825761,0.142618,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,7020,1694,0.585000,0.271426,-10.284807,3.940091,0.096552,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,7030,1697,0.585833,0.294831,-10.477391,3.833071,0.101723,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,7040,1700,0.586667,0.313865,-12.530730,3.729098,0.086157,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,7050,1703,0.587500,0.363687,-9.666358,3.633745,0.098139,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,7060,1704,0.588333,0.392621,-13.136401,3.590820,0.112076,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,7070,1705,0.589167,0.359049,-11.139126,3.650447,0.106223,13.000
