condition,seed,life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
norecharge,12648468,137,18,831,1033,202,0.040042,0.040042,0.040042,0.000086,0.040042,0.519971,0.519971,0.519972,0.000000,0.519971,1
norecharge,12648468,142,1,848,1035,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
norecharge,12648468,143,16,850,1037,187,0.048433,0.048433,0.048433,0.000000,0.048433,0.524197,0.524198,0.524198,0.000000,0.524197,1
norecharge,12648468,136,3,831,1051,220,0.106762,0.106762,0.106762,0.000000,0.106762,0.552585,0.552585,0.552584,0.001370,0.552585,2
norecharge,12648468,148,0,874,1061,187,0.053340,0.053340,0.053340,0.000070,0.053340,0.526637,0.526637,0.526636,0.000961,0.526637,2
norecharge,12648468,149,30,877,1064,187,0.053989,0.053989,0.053988,0.000070,0.053989,0.526965,0.526965,0.526964,0.000622,0.526965,2
norecharge,12648468,133,9,821,1065,244,0.016832,0.016832,0.016832,0.000000,0.016832,0.508415,0.508415,0.508415,0.000000,0.508415,2
norecharge,12648468,141,14,844,1065,221,0.032846,0.032846,0.032846,0.000044,0.032846,0.516415,0.516415,0.516416,0.000000,0.516415,1
norecharge,12648468,145,10,859,1069,210,0.074222,0.074222,0.074223,0.000000,0.074222,0.537043,0.537043,0.537042,0.000488,0.537043,2
norecharge,12648468,138,6,838,1071,233,0.035860,0.035860,0.035860,0.000000,0.035860,0.517922,0.517922,0.517922,0.000244,0.517922,2
norecharge,12648468,152,27,888,1075,187,0.006459,0.006459,0.006459,0.000004,0.006459,0.503229,0.503229,0.503229,0.000000,0.503229,2
norecharge,12648468,140,13,842,1078,236,0.013058,0.013058,0.013058,0.000000,0.013058,0.506526,0.506526,0.506525,0.001119,0.506526,2
norecharge,12648468,147,28,873,1084,211,0.054978,0.054978,0.054978,0.000000,0.054978,0.527458,0.527458,0.527458,0.000669,0.527458,1
norecharge,12648468,144,4,856,1089,233,0.010229,0.010229,0.010229,0.000009,0.010229,0.505114,0.505114,0.505113,0.001326,0.505114,1
norecharge,12648468,146,23,871,1091,220,0.058831,0.058831,0.058831,0.000000,0.058831,0.529375,0.529375,0.529374,0.001315,0.529375,2
norecharge,12648468,154,29,898,1100,202,0.586458,0.586458,0.586458,0.000573,0.586458,0.750347,0.750347,0.750346,0.000000,0.750347,1
norecharge,12648468,150,15,881,1113,232,0.031836,0.031836,0.031836,0.000065,0.031836,0.515903,0.515903,0.515902,0.000897,0.515903,2
norecharge,12648468,151,17,881,1117,236,0.030367,0.030367,0.030367,0.000066,0.030367,0.515163,0.515163,0.515162,0.000992,0.515163,2
norecharge,12648468,155,31,899,1121,222,0.094273,0.094273,0.094273,0.000218,0.094273,0.546723,0.546723,0.546722,0.000000,0.546723,2
norecharge,12648468,158,5,937,1124,187,0.015289,0.015289,0.015289,0.000000,0.015289,0.507642,0.507642,0.507642,0.000000,0.507642,2
norecharge,12648468,153,22,898,1131,233,0.017695,0.017695,0.017695,0.000000,0.017695,0.508810,0.508810,0.508811,0.000000,0.508811,0
norecharge,12648468,157,20,932,1135,203,0.000739,0.000739,0.000739,0.000001,0.000739,0.500370,0.500370,0.500369,0.001119,0.500370,1
norecharge,12648468,159,7,943,1140,197,0.025241,0.025241,0.025241,0.000039,0.025241,0.512612,0.512612,0.512612,0.000810,0.512612,2
norecharge,12648468,156,26,905,1143,238,0.040988,0.040988,0.040989,0.000000,0.040988,0.520479,0.520479,0.520478,0.000772,0.520479,3
norecharge,12648468,161,2,986,1191,205,0.037336,0.037336,0.037336,0.000000,0.037336,0.518649,0.518649,0.518648,0.000992,0.518649,2
norecharge,12648468,163,24,1009,1196,187,0.071870,0.071870,0.071870,0.000000,0.071870,0.535776,0.535776,0.535776,0.000244,0.535776,0
norecharge,12648468,164,19,1012,1199,187,0.060422,0.060422,0.060422,0.000055,0.060422,0.530132,0.530132,0.530131,0.001171,0.530132,2
norecharge,12648468,162,11,1001,1201,200,0.029425,0.029425,0.029425,0.000000,0.029425,0.514669,0.514669,0.514669,0.000000,0.514669,2
norecharge,12648468,160,21,953,1204,251,0.169136,0.169136,0.169136,0.000000,0.169136,0.579534,0.579534,0.579534,0.000846,0.579534,2
norecharge,12648468,166,12,1014,1204,190,0.293772,0.293772,0.293773,0.000000,0.293772,0.623368,0.623368,0.623367,0.000992,0.623368,2
norecharge,12648468,167,8,1026,1221,195,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
norecharge,12648468,165,25,1013,1235,222,0.096327,0.096327,0.096327,0.000193,0.096327,0.547964,0.547964,0.547965,0.000000,0.547964,2
norecharge,12648468,170,16,1038,1239,201,0.020567,0.020567,0.020567,0.000012,0.020567,0.510276,0.510276,0.510277,0.000000,0.510276,2
norecharge,12648468,171,3,1052,1239,187,0.057551,0.057551,0.057551,0.000117,0.057551,0.528744,0.528744,0.528742,0.001392,0.528744,2
norecharge,12648468,169,1,1036,1249,213,0.006559,0.006559,0.006559,0.000003,0.006559,0.503280,0.503280,0.503280,0.000000,0.503280,2
norecharge,12648468,175,14,1066,1253,187,0.002312,0.002312,0.002312,0.000005,0.002312,0.501156,0.501156,0.501157,0.000000,0.501156,2
norecharge,12648468,176,10,1070,1257,187,0.087393,0.087393,0.087393,0.000193,0.087393,0.541972,0.541972,0.541972,0.001132,0.541972,2
norecharge,12648468,168,18,1034,1263,229,0.044485,0.044485,0.044485,0.000073,0.044485,0.522228,0.522228,0.522226,0.000897,0.522228,3
norecharge,12648468,178,27,1076,1263,187,0.070347,0.070347,0.070347,0.000000,0.070347,0.535115,0.535115,0.535116,0.000000,0.535115,1
norecharge,12648468,179,13,1079,1272,193,0.111898,0.111898,0.111898,0.000000,0.111898,0.554659,0.554659,0.554658,0.001381,0.554659,1
norecharge,12648468,173,30,1065,1279,214,0.008516,0.008516,0.008516,0.000007,0.008516,0.504257,0.504257,0.504257,0.000173,0.504257,2
norecharge,12648468,182,23,1092,1279,187,0.048131,0.048131,0.048131,0.000067,0.048131,0.524045,0.524045,0.524046,0.000000,0.524045,2
norecharge,12648468,172,0,1062,1281,219,0.016428,0.016428,0.016428,0.000013,0.016428,0.508213,0.508213,0.508211,0.001434,0.508213,2
norecharge,12648468,174,9,1066,1288,222,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
norecharge,12648468,180,28,1085,1310,225,0.000531,0.000531,0.000531,0.000000,0.000531,0.500265,0.500265,0.500266,0.000000,0.500265,2
norecharge,12648468,177,6,1072,1311,239,0.031686,0.031686,0.031686,0.000052,0.031686,0.515838,0.515838,0.515839,0.000299,0.515838,3
norecharge,12648468,185,17,1118,1312,194,0.183401,0.183401,0.183401,0.000000,0.183401,0.590356,0.590356,0.590355,0.001292,0.590356,1
norecharge,12648468,187,5,1125,1312,187,0.020355,0.020355,0.020355,0.000000,0.020355,0.510174,0.510174,0.510175,0.000000,0.510174,2
norecharge,12648468,181,4,1090,1320,230,0.046581,0.046581,0.046581,0.000055,0.046581,0.523269,0.523270,0.523270,0.000457,0.523269,2
norecharge,12648468,188,22,1132,1326,194,0.025519,0.025519,0.025519,0.000000,0.025519,0.512756,0.512756,0.512756,0.000000,0.512756,2
norecharge,12648468,183,29,1101,1333,232,0.044093,0.044093,0.044093,0.000000,0.044093,0.521781,0.521781,0.521782,0.000000,0.521781,2
norecharge,12648468,184,15,1114,1338,224,0.010423,0.010423,0.010423,0.000010,0.010423,0.505211,0.505211,0.505211,0.000000,0.505211,2
norecharge,12648468,189,20,1136,1343,207,0.000004,0.000004,0.000004,0.000000,0.000004,0.500002,0.500002,0.500002,0.000930,0.500002,2
norecharge,12648468,191,26,1144,1351,207,0.031655,0.031655,0.031655,0.000090,0.031655,0.515786,0.515786,0.515785,0.000000,0.515786,2
norecharge,12648468,190,7,1141,1355,214,0.038802,0.038802,0.038802,0.000063,0.038802,0.519389,0.519389,0.519388,0.000488,0.519389,2
norecharge,12648468,186,31,1122,1361,239,0.045591,0.045591,0.045591,0.000000,0.045591,0.522780,0.522780,0.522781,0.000000,0.522780,3
norecharge,12648468,192,2,1192,1379,187,0.025156,0.025156,0.025156,0.000000,0.025156,0.512575,0.512575,0.512574,0.001132,0.512574,0
norecharge,12648468,195,11,1202,1389,187,0.069257,0.069257,0.069258,0.000000,0.069257,0.534477,0.534477,0.534477,0.000669,0.534477,2
norecharge,12648468,196,21,1205,1392,187,0.021876,0.021876,0.021876,0.000000,0.021876,0.510924,0.510923,0.510925,0.000000,0.510924,2
norecharge,12648468,193,24,1197,1415,218,0.016837,0.016837,0.016837,0.000000,0.016837,0.508417,0.508417,0.508416,0.001050,0.508417,2
norecharge,12648468,197,12,1205,1416,211,0.027852,0.027852,0.027852,0.000000,0.027852,0.513900,0.513900,0.513900,0.000000,0.513900,1
norecharge,12648468,199,25,1236,1423,187,0.048662,0.048662,0.048662,0.000000,0.048662,0.524312,0.524311,0.524312,0.000000,0.524312,1
norecharge,12648468,194,19,1200,1437,237,0.026928,0.026928,0.026928,0.000000,0.026928,0.513428,0.513428,0.513428,0.000000,0.513428,2
norecharge,12648468,201,3,1240,1437,197,0.014555,0.014555,0.014555,0.000000,0.014555,0.507276,0.507276,0.507276,0.000000,0.507276,1
norecharge,12648468,202,1,1250,1437,187,0.984171,0.984171,0.984172,0.000000,0.984171,0.874918,0.874918,0.874919,0.000000,0.874918,2
norecharge,12648469,0,0,0,187,187,0.026369,0.026369,0.026369,0.000031,0.026369,0.513173,0.513173,0.513174,0.000000,0.513173,2
norecharge,12648469,2,2,0,187,187,0.028552,0.028552,0.028552,0.000049,0.028552,0.514264,0.514264,0.514265,0.000000,0.514264,2
norecharge,12648469,3,3,0,187,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
norecharge,12648469,5,5,0,187,187,0.003311,0.003311,0.003311,0.000004,0.003311,0.501655,0.501655,0.501656,0.000299,0.501655,2
norecharge,12648469,10,10,0,187,187,0.040419,0.040419,0.040419,0.000000,0.040419,0.520197,0.520198,0.520197,0.000946,0.520197,2
norecharge,12648469,13,13,0,187,187,0.004190,0.004190,0.004190,0.000004,0.004190,0.502095,0.502095,0.502096,0.000000,0.502095,2
norecharge,12648469,18,18,0,187,187,0.016106,0.016106,0.016106,0.000026,0.016106,0.508052,0.508052,0.508051,0.000712,0.508052,2
norecharge,12648469,20,20,0,187,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
norecharge,12648469,22,22,0,187,187,0.716604,0.716604,0.716604,0.000000,0.716604,0.781002,0.781002,0.781004,0.000000,0.781002,2
norecharge,12648469,26,26,0,187,187,0.047384,0.047384,0.047384,0.000081,0.047384,0.523673,0.523673,0.523674,0.000000,0.523673,2
norecharge,12648469,17,17,0,190,190,0.004015,0.004015,0.004015,0.000007,0.004015,0.502007,0.502007,0.502007,0.000000,0.502007,1
norecharge,12648469,14,14,0,191,191,0.006529,0.006529,0.006529,0.000000,0.006529,0.503265,0.503265,0.503265,0.000000,0.503265,2
norecharge,12648469,19,19,0,195,195,0.027017,0.027017,0.027017,0.000000,0.027017,0.513495,0.513495,0.513496,0.000000,0.513495,2
norecharge,12648469,8,8,0,199,199,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
norecharge,12648469,7,7,0,205,205,0.031011,0.031011,0.031011,0.000062,0.031011,0.515485,0.515485,0.515486,0.000000,0.515485,2
norecharge,12648469,25,25,0,205,205,0.586439,0.586439,0.586439,0.000000,0.586439,0.731936,0.731936,0.731935,0.000546,0.731936,2
norecharge,12648469,11,11,0,215,215,0.030390,0.030390,0.030390,0.000057,0.030390,0.515190,0.515190,0.515190,0.000000,0.515190,2
norecharge,12648469,1,1,0,219,219,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
norecharge,12648469,30,30,0,219,219,0.068269,0.068269,0.068269,0.000000,0.068269,0.534079,0.534079,0.534080,0.000000,0.534079,2
norecharge,12648469,24,24,0,226,226,0.003816,0.003816,0.003816,0.000000,0.003816,0.501908,0.501908,0.501907,0.000518,0.501908,1
norecharge,12648469,9,9,0,229,229,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
norecharge,12648469,15,15,0,230,230,0.980270,0.980270,0.980270,0.000000,0.980270,0.873470,0.873470,0.873470,0.000000,0.873470,2
norecharge,12648469,16,16,0,230,230,0.012170,0.012170,0.012170,0.000027,0.012170,0.506084,0.506084,0.506083,0.001444,0.506084,2
norecharge,12648469,21,21,0,230,230,0.000005,0.000005,0.000005,0.000000,0.000005,0.500003,0.500003,0.500002,0.001132,0.500003,2
norecharge,12648469,28,28,0,230,230,0.028431,0.028431,0.028431,0.000000,0.028431,0.514209,0.514209,0.514208,0.001370,0.514209,3
norecharge,12648469,12,12,0,238,238,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,3
norecharge,12648469,23,23,0,238,238,0.008132,0.008132,0.008132,0.000000,0.008132,0.504066,0.504066,0.504066,0.000000,0.504066,3
norecharge,12648469,6,6,0,241,241,0.019785,0.019785,0.019785,0.000000,0.019785,0.509885,0.509885,0.509886,0.000000,0.509885,3
norecharge,12648469,27,27,0,242,242,0.035401,0.035401,0.035401,0.000058,0.035401,0.517692,0.517692,0.517692,0.000000,0.517692,2
norecharge,12648469,4,4,0,246,246,0.042228,0.042228,0.042228,0.000068,0.042228,0.521101,0.521101,0.521102,0.000000,0.521101,2
norecharge,12648469,29,29,0,249,249,0.023398,0.023398,0.023398,0.000000,0.023398,0.511697,0.511697,0.511696,0.000691,0.511697,3
norecharge,12648469,31,31,0,250,250,0.045897,0.045897,0.045897,0.000000,0.045897,0.522931,0.522931,0.522932,0.000000,0.522931,2
norecharge,12648469,34,3,188,375,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,1
norecharge,12648469,36,10,188,375,187,0.360096,0.360096,0.360096,0.000000,0.360096,0.669710,0.669709,0.669709,0.000457,0.669710,2
norecharge,12648469,37,13,188,375,187,0.011126,0.011126,0.011126,0.000000,0.011126,0.505563,0.505563,0.505562,0.000546,0.505563,2
norecharge,12648469,38,18,188,375,187,0.081439,0.081439,0.081439,0.000072,0.081439,0.540620,0.540620,0.540619,0.001036,0.540620,1
norecharge,12648469,39,20,188,375,187,0.046420,0.046420,0.046420,0.000040,0.046420,0.523192,0.523192,0.523193,0.000000,0.523192,1
norecharge,12648469,46,7,206,393,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,1
norecharge,12648469,33,2,188,397,209,0.095762,0.095762,0.095762,0.000061,0.095762,0.547735,0.547735,0.547737,0.000000,0.547735,2
norecharge,12648469,40,22,188,402,214,0.131569,0.131569,0.131569,0.000097,0.131569,0.565083,0.565083,0.565084,0.000000,0.565083,2
norecharge,12648469,45,8,200,403,203,0.033364,0.033364,0.033364,0.000042,0.033364,0.516676,0.516676,0.516676,0.000000,0.516676,2
norecharge,12648469,50,30,220,407,187,0.180232,0.180232,0.180233,0.000000,0.180232,0.588174,0.588174,0.588173,0.000669,0.588174,2
norecharge,12648469,35,5,188,414,226,0.041263,0.041263,0.041264,0.000000,0.041263,0.520620,0.520620,0.520621,0.000000,0.520620,2
norecharge,12648469,47,25,206,415,209,0.024731,0.024731,0.024731,0.000000,0.024731,0.512363,0.512363,0.512362,0.001105,0.512363,2
norecharge,12648469,54,16,231,418,187,0.003182,0.003182,0.003182,0.000005,0.003182,0.501586,0.501586,0.501587,0.000000,0.501587,0
norecharge,12648469,32,0,188,420,232,0.015890,0.015890,0.015890,0.000012,0.015890,0.507939,0.507939,0.507940,0.000000,0.507939,2
norecharge,12648469,52,9,230,422,192,0.001624,0.001624,0.001624,0.000000,0.001624,0.500812,0.500812,0.500811,0.000828,0.500812,2
norecharge,12648469,44,19,196,426,230,0.018281,0.018281,0.018281,0.000044,0.018281,0.509139,0.509139,0.509140,0.000000,0.509139,3
norecharge,12648469,57,12,239,426,187,0.003618,0.003618,0.003618,0.000000,0.003618,0.501809,0.501809,0.501808,0.000646,0.501809,2
norecharge,12648469,43,14,192,431,239,0.006481,0.006481,0.006481,0.000000,0.006481,0.503240,0.503241,0.503241,0.000000,0.503240,1
norecharge,12648469,41,26,188,434,246,0.103607,0.103607,0.103607,0.000000,0.103607,0.551619,0.551619,0.551620,0.000000,0.551619,3
norecharge,12648469,51,24,227,434,207,0.038586,0.038586,0.038586,0.000000,0.038586,0.519281,0.519281,0.519280,0.001171,0.519281,1
norecharge,12648469,49,1,220,437,217,0.081792,0.081792,0.081792,0.000000,0.081792,0.540801,0.540801,0.540802,0.000000,0.540801,2
norecharge,12648469,62,29,250,437,187,0.002561,0.002561,0.002561,0.000000,0.002561,0.501280,0.501280,0.501281,0.000000,0.501280,2
norecharge,12648469,63,31,251,438,187,0.021391,0.021391,0.021391,0.000047,0.021391,0.510690,0.510690,0.510689,0.000000,0.510689,0
norecharge,12648469,42,17,191,440,249,0.013183,0.013183,0.013183,0.000031,0.013183,0.506584,0.506584,0.506584,0.000000,0.506584,2
norecharge,12648469,53,15,231,443,212,0.000584,0.000584,0.000584,0.000000,0.000584,0.500292,0.500292,0.500292,0.000946,0.500292,2
norecharge,12648469,58,23,239,457,218,0.100181,0.100181,0.100181,0.000000,0.100181,0.549858,0.549857,0.549858,0.000000,0.549858,2
norecharge,12648469,48,11,216,461,245,0.072172,0.072172,0.072171,0.000094,0.072172,0.535940,0.535940,0.535940,0.000000,0.535940,2
norecharge,12648469,55,21,231,462,231,0.025031,0.025031,0.025031,0.000000,0.025031,0.512512,0.512512,0.512512,0.000000,0.512512,2
norecharge,12648469,56,28,231,470,239,0.000012,0.000012,0.000012,0.000000,0.000012,0.500006,0.500006,0.500007,0.000000,0.500006,2
norecharge,12648469,60,27,243,479,236,0.059198,0.059198,0.059198,0.000000,0.059198,0.529562,0.529562,0.529562,0.000000,0.529562,3
norecharge,12648469,59,6,242,481,239,0.006629,0.006629,0.006629,0.000013,0.006629,0.503282,0.503282,0.503281,0.000772,0.503282,1
norecharge,12648469,61,4,247,482,235,0.082467,0.082467,0.082467,0.000037,0.082467,0.540638,0.540638,0.540636,0.001475,0.540638,1
norecharge,12648469,68,20,376,563,187,0.075280,0.075280,0.075280,0.000000,0.075280,0.537528,0.537528,0.537529,0.000000,0.537528,2
norecharge,12648469,67,18,376,585,209,0.020921,0.020921,0.020921,0.000022,0.020921,0.510459,0.510459,0.510460,0.000000,0.510459,1
norecharge,12648469,65,10,376,587,211,0.068020,0.068020,0.068020,0.000136,0.068020,0.533955,0.533955,0.533956,0.000000,0.533955,2
norecharge,12648469,72,8,404,591,187,0.024277,0.024277,0.024277,0.000028,0.024277,0.512134,0.512134,0.512133,0.000423,0.512134,2
norecharge,12648469,64,3,376,594,218,0.028412,0.028412,0.028412,0.000000,0.028412,0.514202,0.514202,0.514204,0.000000,0.514202,2
norecharge,12648469,70,2,398,605,207,0.186756,0.186756,0.186756,0.000000,0.186756,0.591993,0.591993,0.591994,0.000000,0.591993,1
norecharge,12648469,80,12,427,614,187,0.062902,0.062902,0.062902,0.000136,0.062902,0.531403,0.531403,0.531403,0.000863,0.531403,2
norecharge,12648469,66,13,376,617,241,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
norecharge,12648469,85,29,438,625,187,0.309929,0.309929,0.309929,0.000211,0.309929,0.648721,0.648721,0.648720,0.001326,0.648721,1
norecharge,12648469,83,24,435,628,193,0.061350,0.061350,0.061350,0.000059,0.061350,0.530632,0.530632,0.530632,0.000244,0.530632,2
norecharge,12648469,87,17,441,629,188,0.038166,0.038166,0.038166,0.000074,0.038166,0.519074,0.519074,0.519074,0.000000,0.519074,2
norecharge,12648469,75,25,416,632,216,0.087893,0.087893,0.087893,0.000138,0.087893,0.543743,0.543743,0.543741,0.001582,0.543743,2
norecharge,12648469,69,7,394,637,243,0.035146,0.035146,0.035146,0.000000,0.035146,0.517086,0.517086,0.517088,0.000000,0.517086,1
norecharge,12648469,74,5,415,640,225,0.022443,0.022443,0.022443,0.000038,0.022443,0.511218,0.511218,0.511217,0.001145,0.511218,1
norecharge,12648469,82,26,435,640,205,0.027513,0.027513,0.027513,0.000034,0.027513,0.513753,0.513753,0.513754,0.000000,0.513753,1
norecharge,12648469,79,19,427,642,215,0.039746,0.039746,0.039746,0.000000,0.039746,0.519859,0.519859,0.519859,0.000000,0.519859,2
norecharge,12648469,81,14,432,644,212,0.041904,0.041904,0.041904,0.000000,0.041904,0.520940,0.520940,0.520941,0.000000,0.520940,2
norecharge,12648469,89,23,458,645,187,0.082027,0.082027,0.082026,0.000135,0.082027,0.540893,0.540893,0.540893,0.000000,0.540893,2
norecharge,12648469,71,22,403,646,243,0.099696,0.099696,0.099697,0.000000,0.099696,0.549674,0.549674,0.549675,0.000000,0.549674,1
norecharge,12648469,78,9,423,649,226,0.000478,0.000478,0.000478,0.000001,0.000478,0.500239,0.500239,0.500238,0.001105,0.500239,2
norecharge,12648469,88,15,444,655,211,0.041403,0.041403,0.041403,0.000000,0.041403,0.520690,0.520690,0.520691,0.000000,0.520690,2
norecharge,12648469,73,30,408,656,248,0.038115,0.038115,0.038115,0.000095,0.038115,0.519047,0.519047,0.519049,0.000000,0.519047,2
norecharge,12648469,90,11,462,656,194,0.029844,0.029844,0.029844,0.000000,0.029844,0.514910,0.514910,0.514908,0.001359,0.514910,2
norecharge,12648469,77,0,421,659,238,0.000014,0.000014,0.000014,0.000000,0.000014,0.500007,0.500007,0.500008,0.000000,0.500007,2
